headlines,text
Unilever accidentally names body soap after Kim Jong-un,"Consumer goods company Unilever, which created KJU line of body soaps for the Chinese market, has said the name has nothing to do with North Korean leader Kim Jong-un. ""It was only after we trademarked it that I realized that it also stood for Kim Jong-un, but never mind,"" the company's head of personal care Alan Jope said."
Chinese company clones Washington Post website,"A Chinese company has cloned the Washington Post website in the Chinese language, carrying articles on foreign policy and other topics from China's state-run Xinhua news agency. The website was operated by Sun News, a Chinese client of The Washington Post News Service, according to reports. The Chinese website later removed the US newspapers' masthead and adopted a new layout."
M&S stops business with chicken supplier over hygiene issues,"Marks & Spencer, Aldi have suspended buying chicken from UK's 2 Sisters Food Group-owned West Bromwich factory. This comes after an investigation by The Guardian revealed the supplier had been tampering with food safety records. The grocers said they have commenced an investigation into claims that workers in the factory were changing slaughter dates of poultry, potentially making them unsafe."
UK supermarket recalls chocolate bars over plastic concerns,UK supermarket Waitrose is recalling four varieties of its chocolate bars because they may be contaminated with pieces of plastic. The Food Standards Agency urged customers who have bought the 85 gram chocolate bars to not eat them. It has said any customer who bought one of the chocolate bars to return it to the store for a full refund.
"Not making third 'Tanu Weds Manu' film, says Aanand L Rai","Filmmaker Aanand L Rai has denied reports that he will be making the third 'Tanu Weds Manu' film. Earlier, Aanand said, ""Once I am done with (Shah Rukh) Khan Saab's film, we will start working on the script,"" which was reported as the director confirming the third film. However, Aanand has said he has an upcoming project with Dhanush."
Pleasure I felt in cleaning the beach indescribable: Anushka,"Actress Anushka Sharma, while sharing pictures from the cleanliness drive she took part in at Mumbai's Versova beach, captioned it, ""The pleasure I felt in cleaning the beach is indescribable."" She added, ""Our country is our mother and to keep our country clean is our duty."" Anushka recently joined a Swachh Bharat Abhiyan campaign on an invitation by PM Modi."
Indian entertainment company Lehren completes 30 years,"Indian media company Lehren, known for its network of media and entertainment websites, on Friday completed 30 years since its inception on September 29, 1987. Currently, Lehren attracts a large global audience that consumes digital content including movies, originals, web series, entertainment news, TV and web shows. Over 3 lakh videos are live across Lehren's network of digital media platforms."
Maha CM announces â¹5 lakh for those deceased in stampede,"Maharashtra CM Devendra Fadnavis has announced an ex-gratia of â¹5 lakh for the next of kins of the deceased, in the stampede in Mumbai that killed at least 22 people on Friday. He further declared that the state will bear medical expenses of those injured in the incident. Fadnavis also assured strict action against those responsible for the tragic incident."
Karnataka govt launches subsidised religious tourism scheme,"The Karnataka government on Wednesday launched 'Puneeta Yatre', to provide subsidised tour packages for promoting religious tourism in the state. ""The tour packages will cater to pilgrims of all religions at 25% subsidy over actual fare,"" Tourism Minister Priyank Kharge said. The scheme offers several tour packages ranging from a day to seven nights trip, including transport and accommodation."
Virat Kohli meets members of Indian women's cricket team,Indian cricket team captain Virat Kohli met women's team members Smriti Mandhana and Harmanpreet Kaur after the fourth ODI against Australia in Bengaluru on Thursday. The official Twitter handle of the BCCI shared pictures of the meeting. Both Smriti and Harmanpreet were part of the Indian women's team that made it to the final of the World Cup in July.
Video shows Eng player Stokes mocking model's disabled son,"A day after footage of English cricketer Ben Stokes punching two men outside a nightclub surfaced, a new video has emerged of Stokes mocking the disabled son of model Katie Price. Stokes is seen repeating the word 'c***' used by Price's son during an appearance on a chat show. Katie's son Harvey, who is partially blind, suffers from multiple disorders."
Volkswagen adds $3 bn provisioning over emissions scandal,"Volkswagen has said it expects to take charges of about $3 billion in the third quarter to cover the costs of buying back and retrofitting diesel cars in North America. This brings total damages from the two-year-old diesel emissions scandal to nearly $30 billion. It said that the program ""is proving to be far more technically complex and time-consuming""."
Russia warns US over treatment of its media outlets,"Russia on Thursday warned that the country would retaliate if US authorities took action against its media outlets RT and Sputnik. ""Russia is dedicated to all international statutes and norms regarding the freedom of speech and proved that on many occasions,"" officials said. Earlier, US authorities demanded that Russian state-controlled broadcaster RT be registered as a ""foreign agent""."
Musk proposes rocket travel to anywhere on Earth in 1 hour,"SpaceX Founder Elon Musk on Friday proposed a travel system using interplanetary rockets to travel anywhere on Earth under an hour at around the same price of an economy airline ticket. He added that it will allow passengers to take most long-distance trips in just 30 minutes. With the new system, travelling from Tokyo to Delhi will take 30 minutes."
"Varun, Jacqueline, Taapsee's 'Judwaa 2' hits the theatres","Varun Dhawan, Jacqueline Fernandez and Taapsee Pannu's 'Judwaa 2' is ""a decent paisa-vasool entertainer"", wrote Bollywood Hungama. Times of India wrote, ""Varun doesn't let you down...Whether he is playing a geek or a goon, he is absolutely endearing,"" while Desimartini called it ""a refreshing, honest, entertaining potboiler"". The film was rated 3.5/5 (Bollywood Hungama, Desimartini) and 3/5 (TOI)."
A fire has been burning underneath a US town for 55 years,"A fire has been burning underneath US' mining town Centralia since 1962, when authorities allegedly decided to burn garbage in a former mine connected to underground mining tunnels full of coal. Though extinguished above ground, it is expected to continue burning underneath for around 250 years. A 1984 $42 million relocation plan incentivised residents to relocate, although few remained behind. "
'Seinfeld' actress tweets about her breast cancer diagnosis,"'Seinfeld' actress Julia Louis-Dreyfus took to social media to share that she has been diagnosed with breast cancer. She shared a post which read, ""1 in 8 women get breast cancer. Today, I'm the one."" Notably, this month the 56-year-old actress won her sixth consecutive Emmy for the comedy series 'Veep'. "
Which were the major stampedes in India in the last decade?,"A stampede in September 2008 killed over 220 pilgrims at Rajasthan's Chamunda Devi temple. In August 2008, rumours of a landslide caused a stampede in Himachal Pradesh's Naina Devi temple, killing around 150 people. Further, a stampede caused after a jeep went out of control on Makara Jyothi Day in Kerala's Sabrimala killed over 100 in 2011."
Device to detect milk adulteration in 60 seconds developed,"Rajasthan's Central Electronic Engineering Research Institute (CEERI) has developed a handheld meter which will detect adulterants such as urea, detergents, boric acid and caustic soda present in milk in 60 seconds. The device, which is produced at a cost of â¹5,000, can be used by both domestic users as well as enforcement agencies, as per CEERI scientists."
"iPhone 8, 8 Plus go on sale in India","Technology giant Apple's newly launched iPhone 8 and iPhone 8 Plus will go on sale in India starting Friday. The iPhone 8 and 8 plus, will retail at a starting price of â¹64,000 and â¹73,000 respectively. The devices, which come with glass back wireless charging technology will be available from 6 pm."
Trump not on 280 characters' test group: Twitter Co-founder,"In response to a user's tweet, Twitter Co-founder Biz Stone has said the US President Donald Trump is not in the group of people with whom Twitter is testing the 280-character limit. Twitter this week announced it's testing a 280-character limit for tweets, instead of 140. It's also the first time in 11 years that Twitter changed its character limit."
Lockheed Martin unveils reusable water-powered Mars lander,"A reusable, water-powered Mars lander that would allow humans to explore Mars from an orbiting 'base camp' by the 2030s was unveiled by US aerospace company Lockheed Martin at the International Astronautical Congress. To be made in partnership with NASA, the lander would descend on Mars for repeated missions, while liquid hydrogen and oxygen generated from water would fuel it. "
Donkey's owners fined after donkey bites orange sports car,"A German court has ordered the owners of a donkey to pay â¬5,800 (â¹4.5 lakh) in damages after the animal chomped on the rear bumper of an orange-coloured â¬310,000 (â¹2.4 crore) McLaren 650S Spider parked beside a paddock. Notably, the police had previously said the donkey, named Vitus, may have confused the car with a giant carrot. "
"Parle ordered to pay â¹35,000 over worms in biscuit packet","A consumer court ordered snacks and biscuits manufacturer Parle and a retailer to pay a consumer â¹35,000 as compensation for selling a worm-infested packet of biscuits. The complainant said he purchased a packet of Parle-G biscuits worth â¹25 and found worms inside the packet. Consumer forum observed that date of packaging was January 2015 but the expiry date wasn't visible."
Largest UK chicken supplier tampered with food safety dates,"An investigation by The Guardian has revealed that largest supplier of chicken to UK supermarkets, 2 Sisters Food Group, has been tampering with food safety records. The investigation found that birds with different slaughter dates were mixed on the production line, and source codes, date of slaughter on crates of chicken were changed to artificially extend the meat's shelf life."
First Wonder Woman actress slams Cameron for sexist remark,"Lynda Carter, who first portrayed Wonder Woman in the 1970s TV series, slammed 'Avatar' director James Cameron for calling the superhero character an ""objectified icon"" and saying Gal Gadot's film is ""a step backwards"". Carter wrote, ""You poor soul...you don't understand the character...Like all women- we're more than the sum of our parts."" She added Gadot's film was ""spot on""."
First poster of comedian Kapil Sharma's 'Firangi' released,"The first poster of comedian Kapil Sharma's upcoming film 'Firangi' has been released. Directed by Rajiev Dhingra, the film also stars 'Drishyam' actress Ishita Dutta and Indian-American model Monica Gill. Earlier, there were reports that Kapil had left his ""detoxification"" treatment at an Ayurveda centre to start promoting his film. "
Worried how she'll deal with failure: Saif on Sara's debut,"Actor Saif Ali Khan, while talking about his daughter Sara Ali Khan's Bollywood debut, said, ""What worries me is...how she will deal with failure...will she get upset and cry about them?"" He added that he is concerned for his daughter, like any other father. Saif further said he is happy that Sara is doing something she is passionate about. "
Jaitley wouldn't be there if I was a job applicant: Yashwant,"Former Finance Minister Yashwant Sinha on Thursday said that Arun Jaitley would not be in the position he is currently in, had Sinha himself been a job applicant. This comes after Arun Jaitley apparently described Sinha as a ""job applicant at 80"", after the former Finance Minister blamed Jaitley for the ""mess"" in the economy."
"Village gets electricity, bus after 70 years of Independence","Amdeli village in Maharashtra, which has a population of 200 people, has been provided with electricity and bus service after 70 years of Independence. District guardian minister Raje Ambrishrao Atram made a provision of â¹45 lakh fund in the District Planning Council to get these facilities. A bridge was also constructed in the village to facilitate the bus service."
Pakistan's Akmal banned for 3 matches after spat with coach,"The Pakistan Cricket Board has handed Umar Akmal a three-match ban and Pakistani Rs 1 million fine, after being involved in a spat with coach Mickey Arthur. Akmal, who was dropped from PCB's central contracts over fitness issues, had called a press conference alleging Arthur abused him. Akmal's NOC to participate in overseas T20 leagues has also been revoked."
"Kids dying of encephalitis for 40 yrs, why cry now: CM Yogi","Uttar Pradesh CM Yogi Adityanath on Friday questioned the ""hue and cry"" now if deaths due to encephalitis have been occurring for the past 40 years. The deaths of children in Gorakhpur's BRD hospital in August weren't due to lack of oxygen, he added. Yogi also asserted that the government is taking steps to fight encephalitis in the state."
Hindu woman wearing burqa causes alarm at Delhi airport,"A woman with a Hindu name who was wearing a burqa while travelling with a Jeddah-based Muslim man caused an alarm at Delhi airport recently, an official said. ""She told us that the man is her fiancÃ©... but she could not give satisfactory reasons on why she was wearing a burqa,"" the official added. They were later allowed to travel. "
Manchester City striker Sergio AgÃ¼ero involved in car crash,"English Premier League side Manchester City's striker Sergio AgÃ¼ero has reportedly fractured his ribs, after the taxi he was travelling in crashed into a pole in Amsterdam. The Argentine forward was reportedly attending a concert in Netherlands. AgÃ¼ero has scored six goals for City in the Premier League this season and is the league's joint top-scorer so far."
Woman forcibly dragged off US flight facing multiple charges,"A woman who was forcibly dragged off a Southwest Airlines flight after claiming she had a life-threatening pet allergy is facing multiple charges, including resisting arrest and disorderly conduct. Southwest Airlines said the 46-year-old woman had raised her concerns because two dogs were on the flight, but had failed to furnish the required medical certificate and refused to deboard. "
"Delhi's oldest Ramlila celebration turns 94, Prez to attend","The Shri Dharmic Leela Committee, which was established in 1924 and is the oldest Ramlila celebration in Delhi, has turned 94. Performed at Madhavdas Park, it has been attended by Prime Ministers including Narendra Modi and Jawaharlal Nehru, and Presidents including Pranab Mukherjee. President Ram Nath Kovind and Vice President Venkaiah Naidu are attending the celebrations this year."
WH probing use of private email by Trump aides: Report,The White House has reportedly launched an internal probe into the use of private email for official business by senior aides to President Donald Trump including his son-in-law Jared Kushner and daughter Ivanka Trump. The White House legal staff is reviewing the accounts to see if any of the messages sent relate to Russia's interference in the US presidential elections.
Delhi Police busts international drug syndicate,"The Crime Branch of Delhi Police on Thursday busted an international illegal drug smuggling syndicate and arrested its key member, Satender Kumar Yadav. The cops recovered one kilogram of banned drug Ketamine worth â¹25 lakh from Yadav's possession, which was filled in branded toothpaste tubes. The racket was spread across Delhi, Bihar and several European countries, as per police officials."
"1,562 rape-related FIRs filed this year in Delhi: Report","The Delhi Police has registered 1,562 FIRs related to rape this year so far, as per data. The data further revealed that crimes against women in Delhi had went up even after the 2012 Nirbhaya rape case. Over 2,100 FIRs for rape were registered in 2016 which is almost three times the number of FIRs in 2012."
"Musk unveils Mars city plan, aims to land 2 flights by 2024",Space exploration startup SpaceX Founder Elon Musk on Friday unveiled a detailed plan to build a human colony on Mars and said the startup plans to land two cargo ships on the planet by 2022. The startup will confirm sources of water and potential hazards by that time. SpaceX is aiming to take two crewed flights to Mars by 2024.
'Chemical surgery' used for first time to edit human embryos,"Chinese scientists have trialled a 'base editing' procedure dubbed ""chemical surgery"" to mend harmful mutations in human embryos for the first time. The procedure changed a single letter in a faulty gene that gives rise to thalassemia, a blood disorder. Earlier, the same team failed to correct the gene in the first-ever human gene-editing instance using CRISPR-Cas9, triggering ethical debates."
India slip to number two in ICC ODI team rankings,"India have slipped to number two position in the ICC ODI team rankings, four days after having reclaimed the number one position. The slip comes after Australia ended India's joint-longest ODI winning streak of nine matches after winning the Bengaluru ODI on Thursday. India will reclaim the number one rank if they win the final ODI on October 1. "
Ben Stokes was fighting for gay guys: Piers Morgan,"English TV presenter Piers Morgan has claimed cricketer Ben Stokes was fighting for gay men in a brawl outside a Bristol nightclub on Sunday. In a series of tweets, Morgan has revealed that Stokes told his friends he was ""incensed by the homophobic taunts"", and was defending himself after a bottle was raised. Stokes has been suspended by the ECB."
Planes told to takeoff within 5 mins of clearance or go last,"The DGCA has said if a flight doesn't initiate takeoff within five minutes of air traffic control clearance, it will be moved to the end of the queue and allowed to depart only when a slot is available. It said airlines with poor track records will lose their ""historicity,"" meaning they will have lower chances of getting sought-after time slots."
"'Transformer' robot shifts skeleton to walk, roll, sail","MIT researchers have developed shape-shifting robots that can be controlled via magnets to make it walk, roll, sail, and glide. The device carries out these actions by wearing ""origami"" exoskeletons, made from sheets of plastic that fold into specific shapes when heated. After finishing the task, it can shed its ""skin"" by immersing itself in water, which dissolves the exoskeleton."
BlackBerry shares surge 14% after record software revenue ,"Canadian technology company BlackBerry's shares have surged around 14% after it posted a record software and services revenue for the quarter ended August on Thursday. The revenue rose 26% to $196 million and record gross margins of 76% up from 67% last quarter. Last year, Blackberry decided to stop making smartphones and shift its focus to software. "
"Elon Musk shares photos of SpaceX Moon Base, Mars City","Elon Musk has shared pictures of his space exploration startup SpaceX's Moon Base and Mars City. The picture captioned ""Moon Base Alpha"" features computer rendered image of the SpaceX's proposed Moon base for Mars colonisation project. Another picture reveals how future Martian city could look like. This week, Musk also shared simulation of how SpaceX's Interplanetary Spaceship would work."
Tesla is 'structurally unprofitable': Investor Chanos,"American investor Jim Chanos has said that electric carmaker Tesla is ""structurally unprofitable"", adding, ""Three years ago, this company was supposed to be making money now."" Chanos further said, ""Now it's (Tesla) supposed to be making money by 2020. And I'm guessing by 2019, we'll hear about 2025."" He said that Tesla is now competing against well-financed, profitable companies."
Policewoman breastfeeds suspect's baby while she is in trial,"The story of a policewoman breastfeeding the 4-month-old baby of a suspect has gone viral in China. The baby had started crying while the mother was attending a trial, following which the latter permitted policewoman Hao Lina to nurse her child. Hao said, ""I am a new mother, I could feel how anxious the childâs mother would have been."""
"Aiming at â¹46k, school raises â¹1cr after Senator's criticism","An Australian school has raised A$281,000 (â¹1.4 crore), over 300 times its goal of A$900 (â¹46,000), for a charity promoting education for African girls after Senator Cory Bernardi inadvertently advertised it. Bernardi had accused the ""Do It In A Dress"" fundraiser of ""gender morphing,"" following which it made headlines. Boys and girls were allowed to wear dresses for the fundraiser. "
John Rockefeller became world's 1st billionaire on this day,"John Davison Rockefeller, industrialist, philanthropist, and founder of Standard Oil Company, became the world's first billionaire on this day in 1916. He founded Standard Oil in 1870, and bought up most of the oil refineries in the US, eventually controlling about 90% of the US oil production. Rockefeller's fortune at death was said to be worth $1.4 billion."
"Card payment push may cause loss of â¹3,800 cr to banks: SBI","SBI has said in a research report that banks may lose â¹3,800 crore annually due to investment in card-swipe machines, as costs outstrip revenues. After demonetisation, the number of point-of-sale (PoS) terminals increased from 13.8 lakh in March 2016 to 28.4 lakh as of July 2017. On an average, banks are installing 5,000 PoS per day."
How long do CEOs of BSE 30 companies stay in office?,"The median tenure of CEOs who quit or were asked to go in three years to 2016-17 was 4.1 years, according to a Mint analysis of 30 BSE companies. CEOs in healthcare and pharmaceutical companies stayed the longest, with a median tenure of 9.93 years, whereas CEOs of automobile companies lasted the shortest, with a median tenure of 3.37 years."
YouTuber Bhuvan Bam denies being participant on Bigg Boss 11,"YouTube personality-comedian Bhuvan Bam has denied reports that he is a participant of the reality TV show Bigg Boss 11. ""Papa ko laga bacche ne surprise diya hai. I told him that there's no such plan,"" said Bhuvan. He added money was never the bait and even though the makers pursued him, he never wanted to do the show."
"No dress, alcohol restriction for BHU girls: Chief Proctor","BHU's Chief Proctor Royana Singh said there will be no restrictions on dress and alcohol for female students at the university. ""If you still can't wear what you feel comfortable in, then it is a shame in this era,"" Singh added. She also said girls can move anywhere at anytime and for that, the university will sensitise guards and wardens."
BHU V-C warns girls against talking about sexual harassment,"Banaras Hindu University (BHU) Vice-Chancellor Girish Chandra Tripathi has warned girl students at the campus against talking about sexual harassment openly. In trying to talk about sexual harassment, the girl students ""have put their modesty in the market"", Tripathi reportedly said. This comes after protests against alleged harassment of a girl student on BHU campus turned violent on Saturday."
CRPF trooper shoots himself with service rifle in J&K,"A CRPF trooper allegedly committed suicide by shooting himself with his service rifle in Jammu and Kashmir. ""The reasons for the trooper's suicide are being ascertained. A case has been registered in the incident,"" police said. This comes a day after a CRPF jawan committed suicide by hanging himself from a ceiling fan and blamed his wife in a note."
"Delhi government school rented out at night, two arrested ",Delhi Education Minister Manish Sisodia said that they have raided a Municipal Corporation of Delhi school in Delhi's Kalyanpuri on Thursday night which used to be rented after school hours. Two people were arrested by the police during the raid. The school guard had reportedly rented a classroom to two people who were living there for the past three months.
"Navy officer's organs donated after death, save 4 lives","Family of Indian Navy officer Sub Lieutenant Atul Kumar Pawar, who was declared clinically dead, donated his organs and saved four lives. Pawar was declared brain-dead by the doctors after being critically injured in a road accident on September 24. ""The late officer's heart, liver & kidneys have been harvested for organ transplant,"" spokesperson of the Indian Navy said."
"Why no action on Panama Papers, asks Yashwant Sinha","BJP leader and former Finance Minister Yashwant Sinha has hit out at the Centre again, questioning their inaction against those involved in Panama Papers case. He said that the government refused to acknowledge the downfall of the country's economy and kept ""singing praises of themselves, patting their backs"". Sinha previously accused the government of implementing poorly planned economic reforms."
Terror-related deaths rise in J&K post surgical strike: Data,"There has been a 31% increase in the deaths due to terror-related incidents in Jammu and Kashmir post the surgical strike in PoK by the Indian Army, IndiaSpend data analysis revealed. The data shows an increase from 246 deaths in 2015-16 to 323 in 2016-2017. Notably, the number of civilian deaths rose from 10 to 52 during the period."
PM Modi condoles death of people in Mumbai stampede,"PM Narendra Modi tweeted his condolences for those killed in the stampede at a Mumbai railway station on Friday, adding that the situation is being monitored continuously. Railway Minister Piyush Goyal also shared his condolences in a tweet, adding that he has ordered a high-level enquiry into the matter headed by Western Railways' Chief Safety Officer."
Ryanair given deadline to give 4L flyers alternate options,"The UK Civil Aviation Authority (CAA) has ordered Ryanair to tell 4 lakh flyers how it proposes to provide alternatives to its 18,000 cancelled flights, by 5 pm local time today. Meanwhile, Ryanair has told CAA it has reminded customer service agents of flyers' refund entitlements. The airline had earlier cancelled over 2,000 flights, which affected over 3 lakh flyers."
Summer could be a long heatwave if temps rise by 2ÂºC: Study,"Summer in some parts of the world will become one long heatwave with a global temperature rise of just 2Â°C above pre-industrial levels, an Australia-based research has found. The study found, for every 1Â°C of warming, there would likely be extra 14.8â28.2 heatwave days. Researchers pointed out the need to act on limiting temperature rise due to human-caused climate change."
3-time Champions League winning coach sacked after 0-3 loss,"German football club Bayern Munich have sacked three-time Champions League winning coach Carlo Ancelotti a day after their 0-3 loss against Paris St-Germain in the CL group stage on Wednesday. Under Ancelotti, who has won the Champions League both as a player and coach, Bayern reached the tournament's quarter-final last year and are currently third in the German league."
"15 dead, 20 injured in stampede at Mumbai railway station","At least 15 people have died and over 20 have been injured in a stampede on a foot-over bridge at Elphinstone railway station in Mumbai on Friday. All required agencies have been mobilised for the rescue and relief work and the injured have been taken to a nearby hospital. Reportedly, rumours of short-circuit due to heavy rains triggered the stampede."
Scientists claim to find earliest evidence of life on Earth,"Japan-based researchers have found carbon fragments in 3.95-billion-year-old rocks in Canada, claiming it to be the oldest-known life evidence on Earth. The team said it found same carbon isotope ratios seen in living organisms. The find is being scrutinised as some scientists believe, until 3.8 billion years ago, several space bodies crashed into Earth, making it difficult to create life."
"Soha Ali Khan, husband Kunal Kemmu welcome baby girl","Actress Soha Ali Khan gave birth to a baby girl, her first child with husband Kunal Kemmu, on Friday. Sharing the news on Twitter, Kunal wrote, ""We are over the moon to share we have been blessed with a beautiful baby girl on this auspicious day Thank you for the love&blessings."" Soha and Kunal got married in January 2015. "
Sea creatures crossed ocean on debris post '11 Japan tsunami,"A US-based study has claimed the 2011 tsunami that struck Japan caused approximately one million sea creatures attached to debris to float 7,725 kilometres across the Pacific Ocean to US' west coast. The debris including buoys and boats, carried 289 species of sea life between 2012 and 2017. Researchers have termed the finding as the longest maritime migration ever recorded. "
D-company uses code word 'Modi' for Chhota Shakeel: Kaskar,"Dawood Ibrahim's brother Iqbal Kaskar, who was recently arrested in Mumbai, has revealed that the D-company uses code words like 'Modi' for Chhota Shakeel and 'Delhi' for Karachi for internal conversations. Reportedly, the word 'Bade' is used for Dawood, while 'Dabba' is a code word for police van. Kaskar also confirmed Indian agencies' reports claiming Dawood is currently in Karachi."
"Jaitley takes dig at Sinha, calls him 'job applicant at 80'","Taking a dig at former Finance Minister Yashwant Sinha, Finance Minister Arun Jaitley on Thursday called him a 'job applicant at 80'. Sinha had published an article claiming the economy was on a ""downward spiral"", blaming Jaitley for failures like demonetisation and GST. Jaitley added he doesn't have the luxury of being former Finance Minister and cannot forget past records."
Army livestreamed surgical strike on Pak: Operation Incharge,"The Indian Army commandos livestreamed the entire surgical strike on terrorists' launchpad in Pakistan-occupied-Kashmir back to the Army headquarters in Udhampur and Delhi, the operation incharge revealed. However, the incharge refused to disclose the technology used to livestream. Notably, he revealed the strike was initially planned to be executed on September 27, 2016, but was delayed by a day."
What is the case against Former Tehelka Editor Tarun Tejpal?,"Former Tehelka Editor Tarun Tejpal was charged with rape, wrongful restraint, and sexual harassment of a female colleague in a Goa hotel's elevator in 2013. Tejpal was arrested after a series of emails exchanged between him, the victim, and Tehelka's then managing editor were leaked. He's out on bail since 2014 and on Thursday a Goa court formally charged him."
Video: Ugandan MPs fight during Parliament debate,"A fight broke out during a debate in the Ugandan Parliament on Wednesday between lawmakers arguing about changing the Constitution to let President Yoweri Museveni run for re-election. Under current Ugandan laws, a Presidential candidate cannot be aged above 75. It would mean that the 73-year-old Museveni will be ineligible to run in the next polls in 2021."
Woman gangraped by 23 men in Rajasthan,"A woman was allegedly raped by 23 men in Rajasthan's Bikaner after being abducted in the middle of the day. The woman claimed two men raped her in the car she was abducted in, who then took her to different places and called others to rape her. The police also recovered condoms from the locations she identified in her report."
Brain-like computer chips that operate on light made,"Germany and UK-based researchers have developed computer chips that use light rather than electricity, mimicking the way brain's synapses operate, while being a thousand times faster. Conventional computers are ""relatively slow"" and ""pretty dumb"", and consume more power when made faster, said researchers. Developing brain-like computers has long been the ""holy grail"" of scientists, they added."
NASA observes farthest inbound comet ever seen,"NASA's Hubble Space Telescope has photographed the farthest active inbound comet ever seen, at 241 crore kilometres from the Sun (beyond Saturn's orbit). The comet has a 1.3-lakh-km-wide cloud of dust, enveloping a nucleus of frozen gas and dust. The observations represent the earliest signs of activity ever seen from a comet entering the solar system's planetary zone, said NASA."
Assisting US in Afghanistan was a mistake: Pakistan,"Pakistan's Foreign Minister Khawaja Asif has claimed that assisting the US in Afghanistan in the 1980s and after 9/11 was a ""mistake"". US' intervention in Afghanistan led to nothing good and only deteriorated the security situation in the region, he added. This comes amid tensions between the US and Pakistan after President Donald Trump accused Pakistan of harbouring terrorists. "
US court upholds conviction of Osama bin Laden's son-in-law,"A US appeals court on Thursday upheld the conviction of Osama bin Laden's son-in-law, Suleiman Abu Ghaith, on terrorism-related charges. It rejected Abu Ghaith's claim that the evidence did not support his conviction for conspiring to murder US citizens. The court also found ""overwhelming"" proof that Abu Ghaith knew of al-Qaeda's objective of killing US citizens. "
B'desh arrests 3 Rohingyas for smuggling 8 lakh drug pills,"Bangladesh police have arrested three Rohingya men and a Bangladeshi who were trying to smuggle 8 lakh pills of drug methamphetamine into the country from Myanmar, officials said. This comes as around 4.8 lakh Rohingya Muslims have fled to Bangladesh from Myanmar to escape the violence that started after an alleged attack by Rohingya insurgents sparked a military crackdown. "
ISIS releases new audio message from leader Baghdadi,"Islamic State on Thursday released a new audio recording of its leader Abu Bakr al-Baghdadi, the first communication from the leader in almost a year. In the message, Baghdadi referred to North Korean threats against the US and Japan. This comes after Russia claimed in June that Baghdadi may have been killed in a Russian airstrike."
Japanese man tries to steal police car with cops inside,"A Japanese man has been arrested after he allegedly tried stealing a police car with several police officers inside. Twenty-three-year-old Ushio Sato reportedly did not notice there were officers inside the unmarked police vehicle, which was at a local parking lot. He tried to flee but was caught by the police, according to reports."
Video: Toddler 'steals' Prince Harry's popcorn,"A video has captured a toddler ""stealing"" Prince Harry's popcorn at the Invictus Games. Two-year-old Emily Henson can be seen repeatedly eating the popcorn before Prince Harry realises. Following this, the Prince jokingly pulls his popcorn away before feeding it to Emily, who is the daughter of his friend and Paralympian David Henson. "
Pitbull sends his jet to Puerto Rico to fly patients to US,"US rapper Pitbull sent his private plane to Puerto Rico to bring cancer patients to the US for chemotherapy after Hurricane Maria struck the island last week, causing widespread destruction. ""Thank God we're blessed to help. Just doing my part,"" Pitbull said. Earlier, singer Jennifer Lopez donated $1 million to the relief effort in Puerto Rico."
Will resign if asked to go on leave: BHU Vice-Chancellor,"Banaras Hindu University Vice-Chancellor Girish Chandra Tripathi on Thursday said that he would resign if asked to go on leave, maintaining that the HRD Ministry has not asked him to do so. ""Having done so much, it will be insulting to go on leave two months before my tenure comes to end. I will prefer quitting,"" he said. "
7 killed due to heavy rainfall in Karnataka,"Heavy rainfall in Karnataka on Tuesday claimed seven lives and flooded several residential complexes leaving numerous areas waterlogged, reports said. A resident of Bengaluru's KR Puram was electrocuted to death after her house was flooded, while a 50-year-old resident of Nelamangala died after a wall of his house collapsed. The Kaggalipura Government Hospital was also flooded with water. "
T'gana cops caught on camera assaulting coffee shop employee,"A CCTV camera captured two Telangana policemen assaulting an employee of a coffee shop. The police, in their defense, claimed that illegal activities like hookah smoking were being carried out in the cafe, while the video shows there were no customers in the cafe. This comes days after videos showing policemen stealing milk from a cafe went viral."
Vigilance Dept checking Delhi cops' conduct using decoys,"The Vigilance Department officials of the Delhi Police have reportedly been posing as victims and visiting police stations in order to check the conduct and responses of the police officials. Around 344 decoy complainants have reportedly been sent to various police stations this year so far, and in over 10% cases the police were found to be at fault."
Can't totally ban charcoal as fuel: Environment Ministry,The Environment Ministry has told the National Green Tribunal that there cannot be a total ban on the use of charcoal as fuel by industries. The NGT had earlier asked the ministry to conduct a study on whether using charcoal as fuel had any adverse impact on the environment. The ministry has said that a fresh study is not necessary. 
SSLC English question paper leaked in Bengaluru,The Secondary School Leaving Certificate (SSLC) English examination's question paper was leaked in rural Bengaluru on Tuesday. The incident came to light after officials compared papers circulated on social media with the original question paper. A teachers' association had set and supplied the paper despite a Department of Public Instruction's circular prohibiting the practice.
North Korean firms in China ordered to close within 120 days,China has ordered most North Korean-owned businesses and joint ventures to shut down within 120 days of the sanctions which the UN Security Council unanimously imposed over its nuclear programme. China had earlier banned the export of liquefied natural gas and gas condensates to North Korea along with textile imports from it as part of the sanctions.
Muslim Brotherhood's Supreme Guide sentenced to life in jail,"An Egyptian court on Thursday sentenced Mohammed Badie, the Supreme Guide of the Muslim Brotherhood and three others to life in prison. Badie was jailed for planning attacks against the country by inciting chaos and violence during protests against the ouster of former President Mohamed Morsi in 2013. Following Morsi's ouster, Muslim Brotherhood was declared a terrorist organisation. "
