text,summary
"A high school in US' Louisiana has threatened to punish students with suspensions or removal from sports teams if they kneel during the national anthem to draw attention to racial injustice. School authorities called such demonstrations a ""disruption"" in a letter sent to students and parents. Earlier, President Donald Trump criticised NFL players who protest during the national anthem.",अमेरिकी स्कूल ने छात्रों को बार में धमकाने की धमकी दी है जो गान के दौरान घुटने टेक देते हैं 
"Indian fashion designer Manish Arora partnered with luxury jewellery brand Zoya for his latest showcase at Paris Fashion Week, which marked his tenth anniversary at the event. ""My Spring Summer collection for 2018 is my most luxurious collection ever. It's inspired by a girl who is ready to love,"" said Manish. ",मनीष अरोड़ा ने पेरिस फैशन वीक में 10 वीं वर्षगांठ मनाई 
"The stampede in Mumbai on Friday was triggered by heavy rains and the arrival of four trains at the station at the same time, railway officials said. The rains caused people to take shelter on the foot-over bridge, which led to over-crowding. At least 22 people have been killed and over 30 have been seriously injured in the incident. ",एक साथ 4 ट्रेनों के आगमन से भगदड़ मची: अधिकारी 
"Tom Cruise starrer 'American Made' has the actor ""at his charming best in this incredible real-life tale"", wrote Hindustan Times. Firstpost called the film a ""memorable movie from the team of Cruise and his Edge of Tomorrow director Doug Liman"" while Times of India called it ""a breath of fresh air"". It was rated 4/5 (HT) and 3.5/5 (Firstpost, TOI).",टॉम क्रूज स्टारर 'अमेरिकन मेड' सिनेमाघरों में हिट रही 
"Anamika Majumdar, a social worker from Jamshedpur, has become the first person to win Ã¢ÂÂ¹1 crore on the ongoing ninth season of 'Kaun Banega Crorepati' (KBC). Anamika is said to have reached the jackpot question worth Ã¢ÂÂ¹7 crore but decided to quit as she did not know the answer. The episode, which was shot this week, is yet to air. ","जमशेदपुर की महिला प्रथम, कौन बनेगा करोड़पति 9 पर ¢ 1 करोड़ जीतने के लिए "
"Reacting to Elon Musk's Mars city plan unveiled on Friday, a user tweeted, ""What about toilet paper on Mars?"" Another tweet read, ""What career would I need to get into to live there in 20 years?"" Another user tweeted, ""Will do anything to get on mars. You need a guy to take out the space trash? Or serve space burgers?""",टॉयलेट पेपर के बारे में क्या? मस्क के मंगल योजना पर ट्वीट उपयोगकर्ता 
"Founded on September 29, 1954, the European Organization for Nuclear Research (CERN) is the world's largest particle physics laboratory. Located in Geneva at the French-Swiss border, CERN is the birthplace of the World Wide Web, opened to public in 1991. In 2012, scientists using the world's largest atom smasher confirmed the ""God particle"" Higgs boson, which gives matter its mass.",सर्न की सबसे उल्लेखनीय उपलब्धियां क्या हैं? 
"A man has sued the Lucknow Metro Rail Corporation after missing a flight due to the train being stranded for two hours on September 6, the day the Lucknow Metro was flagged off. He has claimed compensation of Ã¢ÂÂ¹4.5 lakh for 'mental tension and loss of professional reputation', along with Ã¢ÂÂ¹20,000 for his flight ticket, and Ã¢ÂÂ¹20,000 for case expenses. ",मैन ने 1 दिन के अंतराल के बाद मिस्ड फ्लाइट के लिए लखनऊ मेट्रो पर मुकदमा दायर किया 
"Australian domestic side Queensland's Marnus Labuschagne has become the first fielder to be penalised for 'fake fielding', within 24 hours of new cricket laws coming into effect. During a one-day match on Friday, Labuschagne failed to stop the ball but faked a throw, causing the batsman to hesitate before completing a run. The opposition were awarded five penalty runs.",क्रिकेटर ने पहली बार 'फर्जी फील्डिंग' के लिए दंडित किया 
"The US Federal Communications Commission's Chairman Ajit Pai on Thursday urged Apple to activate iPhones' FM radio chips that don't exist in its iPhone 7 and iPhone 8 models. Pai asked Apple to ""reconsider its position"" in light of recent hurricanes in the US. In response to Pai's demand, Apple said they don't have antennas designed to support FM signals.",FCC ने Apple से FM रेडियो चिप्स को सक्रिय करने का आग्रह किया है जो मौजूद नहीं है 
"A picture from a 1972 Playboy magazine accidentally helped in creation of image processing standards like JPEG, according to a US-based institute. In 1973, a professor tore the picture to fit it in a scanner and scanned 5.12 inches of it. The three sets of 512 coloured lines that composed the image then became standard format for digital image processing.",प्लेबॉय की तस्वीर ने गलती से जेपीईजी के निर्माण में मदद की 
"British automaker Aston Martin in collaboration with the US-based Triton Submarines on Thursday unveiled a concept submarine. Called the 'Project Neptune', it is based on Triton's three-person submarine platform and will cost around $4 million. The ""strictly-limited edition"" vehicle will reportedly be 5.9 feet tall and will travel at the speed of 5.6 kilometre per hour.",एस्टन मार्टिन ने $ 4 मिलियन अवधारणा पनडुब्बी का खुलासा किया 
SpaceX Founder Elon Musk has said he can't think of anything more exciting than going on Mars. Musk on Friday unveiled a detailed plan to build a human colony on Mars and said the startup plans to land two cargo ships on the planet by 2022. The startup is also aiming to take two crewed flights to Mars by 2024.,काना Ã Â € t ™ कुछ भी अधिक रोमांचक लगता है: मंगल ग्रह की योजना पर कस्तूरी 
"Elon Musk on Friday announced plans to replace SpaceX's Falcon 9, Falcon Heavy rockets, and Dragon transportation capsule with one spaceship, and booster. He said SpaceX wants to make their current vehicles redundant so that all resources used by them can be applied to new system, 'BFR'. SpaceX claims BFR will let people travel anywhere on Earth under one hour.","स्पेसएक्स फाल्कन, ड्रैगन बेड़े को एक स्पेसशिप से बदल सकता है "
"India's fiscal deficit for April-August reached 96.1% of the budgeted target for the current fiscal year that ends in March 2018. The fiscal deficit stood at Ã¢ÂÂ¹5.25 trillion ($80.42 billion) and net tax receipts in the first five months were Ã¢ÂÂ¹3.4 trillion, government data showed. Notably, the deficit was 76.4% of full-year target during the same period a year ago.",राजकोषीय घाटा अगस्त में पूरे साल के लक्ष्य का 96% तक पहुंच जाता है 
"Three Indian metros, Bengaluru, Mumbai and Delhi, have earned the highest prime office yields among 34 leading international markets, according to a Knight Frank report. Bengaluru earned the highest yield at 10%, followed by New Delhi and Mumbai at 9.2% and 8.5%, respectively. Further, Bengaluru's Whitefield area was ranked the most affordable technology district among 29 global tech hubs.","बेंगलुरु, दिल्ली, मुंबई में दुनिया के सबसे अधिक कार्यालय की पेशकश की जाती है "
"Consumer goods company Unilever, which created KJU line of body soaps for the Chinese market, has said the name has nothing to do with North Korean leader Kim Jong-un. ""It was only after we trademarked it that I realized that it also stood for Kim Jong-un, but never mind,"" the company's head of personal care Alan Jope said.",किम जोंग-उन के बाद यूनिलीवर ने गलती से बॉडी सोप नाम दिया 
"A Chinese company has cloned the Washington Post website in the Chinese language, carrying articles on foreign policy and other topics from China's state-run Xinhua news agency. The website was operated by Sun News, a Chinese client of The Washington Post News Service, according to reports. The Chinese website later removed the US newspapers' masthead and adopted a new layout.",चीनी कंपनी ने वाशिंगटन पोस्ट वेबसाइट का क्लोन बनाया 
"Marks & Spencer, Aldi have suspended buying chicken from UK's 2 Sisters Food Group-owned West Bromwich factory. This comes after an investigation by The Guardian revealed the supplier had been tampering with food safety records. The grocers said they have commenced an investigation into claims that workers in the factory were changing slaughter dates of poultry, potentially making them unsafe.",एम एंड एस स्वच्छता मुद्दों पर चिकन आपूर्तिकर्ता के साथ कारोबार बंद कर देता है 
UK supermarket Waitrose is recalling four varieties of its chocolate bars because they may be contaminated with pieces of plastic. The Food Standards Agency urged customers who have bought the 85 gram chocolate bars to not eat them. It has said any customer who bought one of the chocolate bars to return it to the store for a full refund.,ब्रिटेन के सुपरमार्केट प्लास्टिक की चिंताओं पर चॉकलेट बार याद करते हैं 
"Filmmaker Aanand L Rai has denied reports that he will be making the third 'Tanu Weds Manu' film. Earlier, Aanand said, ""Once I am done with (Shah Rukh) Khan Saab's film, we will start working on the script,"" which was reported as the director confirming the third film. However, Aanand has said he has an upcoming project with Dhanush.","तीसरी 'तनु वेड्स मनु' फिल्म नहीं बनाना, आन्नंद एल राय का कहना है "
"Actress Anushka Sharma, while sharing pictures from the cleanliness drive she took part in at Mumbai's Versova beach, captioned it, ""The pleasure I felt in cleaning the beach is indescribable."" She added, ""Our country is our mother and to keep our country clean is our duty."" Anushka recently joined a Swachh Bharat Abhiyan campaign on an invitation by PM Modi.",खुशी मुझे समुद्र तट की सफाई में अवर्णनीय लगी: अनुष्का 
"Indian media company Lehren, known for its network of media and entertainment websites, on Friday completed 30 years since its inception on September 29, 1987. Currently, Lehren attracts a large global audience that consumes digital content including movies, originals, web series, entertainment news, TV and web shows. Over 3 lakh videos are live across Lehren's network of digital media platforms.",भारतीय मनोरंजन कंपनी लेहरन ने 30 साल पूरे किए 
"Maharashtra CM Devendra Fadnavis has announced an ex-gratia of Ã¢ÂÂ¹5 lakh for the next of kins of the deceased, in the stampede in Mumbai that killed at least 22 people on Friday. He further declared that the state will bear medical expenses of those injured in the incident. Fadnavis also assured strict action against those responsible for the tragic incident.",महामंत्री ने भगदड़ में मरने वालों के लिए CM lakh5 लाख की घोषणा की 
"The Karnataka government on Wednesday launched 'Puneeta Yatre', to provide subsidised tour packages for promoting religious tourism in the state. ""The tour packages will cater to pilgrims of all religions at 25% subsidy over actual fare,"" Tourism Minister Priyank Kharge said. The scheme offers several tour packages ranging from a day to seven nights trip, including transport and accommodation.",कर्नाटक सरकार ने सब्सिडी वाली धार्मिक पर्यटन योजना शुरू की 
Indian cricket team captain Virat Kohli met women's team members Smriti Mandhana and Harmanpreet Kaur after the fourth ODI against Australia in Bengaluru on Thursday. The official Twitter handle of the BCCI shared pictures of the meeting. Both Smriti and Harmanpreet were part of the Indian women's team that made it to the final of the World Cup in July.,विराट कोहली भारतीय महिला क्रिकेट टीम के सदस्यों से मिले 
"A day after footage of English cricketer Ben Stokes punching two men outside a nightclub surfaced, a new video has emerged of Stokes mocking the disabled son of model Katie Price. Stokes is seen repeating the word 'c***' used by Price's son during an appearance on a chat show. Katie's son Harvey, who is partially blind, suffers from multiple disorders.",वीडियो में दिखाया गया है कि खिलाड़ी एंग्लो स्टोक्स मॉडल के विकलांग बेटे का मजाक उड़ा रहे हैं 
"Volkswagen has said it expects to take charges of about $3 billion in the third quarter to cover the costs of buying back and retrofitting diesel cars in North America. This brings total damages from the two-year-old diesel emissions scandal to nearly $30 billion. It said that the program ""is proving to be far more technically complex and time-consuming"".",वोक्सवैगन उत्सर्जन घोटाले पर $ 3 बीएन प्रावधान का प्रावधान करता है 
"Russia on Thursday warned that the country would retaliate if US authorities took action against its media outlets RT and Sputnik. ""Russia is dedicated to all international statutes and norms regarding the freedom of speech and proved that on many occasions,"" officials said. Earlier, US authorities demanded that Russian state-controlled broadcaster RT be registered as a ""foreign agent"".",रूस ने अपने मीडिया आउटलेट के इलाज के लिए अमेरिका को चेतावनी दी है 
"SpaceX Founder Elon Musk on Friday proposed a travel system using interplanetary rockets to travel anywhere on Earth under an hour at around the same price of an economy airline ticket. He added that it will allow passengers to take most long-distance trips in just 30 minutes. With the new system, travelling from Tokyo to Delhi will take 30 minutes.",मस्क ने 1 घंटे में पृथ्वी पर कहीं भी रॉकेट यात्रा का प्रस्ताव दिया 
"Varun Dhawan, Jacqueline Fernandez and Taapsee Pannu's 'Judwaa 2' is ""a decent paisa-vasool entertainer"", wrote Bollywood Hungama. Times of India wrote, ""Varun doesn't let you down...Whether he is playing a geek or a goon, he is absolutely endearing,"" while Desimartini called it ""a refreshing, honest, entertaining potboiler"". The film was rated 3.5/5 (Bollywood Hungama, Desimartini) and 3/5 (TOI).","वरुण, जैकलीन, तापसी की 'जुडवा 2' सिनेमाघरों में हिट हुई "
"A fire has been burning underneath US' mining town Centralia since 1962, when authorities allegedly decided to burn garbage in a former mine connected to underground mining tunnels full of coal. Though extinguished above ground, it is expected to continue burning underneath for around 250 years. A 1984 $42 million relocation plan incentivised residents to relocate, although few remained behind. ",55 वर्षों से एक अमेरिकी शहर के नीचे एक आग जल रही है 
"'Seinfeld' actress Julia Louis-Dreyfus took to social media to share that she has been diagnosed with breast cancer. She shared a post which read, ""1 in 8 women get breast cancer. Today, I'm the one."" Notably, this month the 56-year-old actress won her sixth consecutive Emmy for the comedy series 'Veep'. ",T सीनफील्ड ’अभिनेत्री अपने स्तन कैंसर के निदान के बारे में ट्वीट करती हैं 
"A stampede in September 2008 killed over 220 pilgrims at Rajasthan's Chamunda Devi temple. In August 2008, rumours of a landslide caused a stampede in Himachal Pradesh's Naina Devi temple, killing around 150 people. Further, a stampede caused after a jeep went out of control on Makara Jyothi Day in Kerala's Sabrimala killed over 100 in 2011.",पिछले दशक में भारत में प्रमुख मोहर कौन से थे? 
"Rajasthan's Central Electronic Engineering Research Institute (CEERI) has developed a handheld meter which will detect adulterants such as urea, detergents, boric acid and caustic soda present in milk in 60 seconds. The device, which is produced at a cost of Ã¢ÂÂ¹5,000, can be used by both domestic users as well as enforcement agencies, as per CEERI scientists.",विकसित किए गए 60 सेकंड में दूध में मिलावट का पता लगाने के लिए डिवाइस 
"Technology giant Apple's newly launched iPhone 8 and iPhone 8 Plus will go on sale in India starting Friday. The iPhone 8 and 8 plus, will retail at a starting price of Ã¢ÂÂ¹64,000 and Ã¢ÂÂ¹73,000 respectively. The devices, which come with glass back wireless charging technology will be available from 6 pm.","iPhone 8, 8 प्लस भारत में बिक्री पर जाते हैं "
"In response to a user's tweet, Twitter Co-founder Biz Stone has said the US President Donald Trump is not in the group of people with whom Twitter is testing the 280-character limit. Twitter this week announced it's testing a 280-character limit for tweets, instead of 140. It's also the first time in 11 years that Twitter changed its character limit.",ट्रम्प 280 पात्रों के परीक्षण समूह पर नहीं: ट्विटर के सह-संस्थापक 
"A reusable, water-powered Mars lander that would allow humans to explore Mars from an orbiting 'base camp' by the 2030s was unveiled by US aerospace company Lockheed Martin at the International Astronautical Congress. To be made in partnership with NASA, the lander would descend on Mars for repeated missions, while liquid hydrogen and oxygen generated from water would fuel it. ",लॉकहीड मार्टिन ने पानी से चलने वाले मार्स लैंडर को पुन: उपयोग करने का खुलासा किया 
"A German court has ordered the owners of a donkey to pay Ã¢ÂÂ¬5,800 (Ã¢ÂÂ¹4.5 lakh) in damages after the animal chomped on the rear bumper of an orange-coloured Ã¢ÂÂ¬310,000 (Ã¢ÂÂ¹2.4 crore) McLaren 650S Spider parked beside a paddock. Notably, the police had previously said the donkey, named Vitus, may have confused the car with a giant carrot. ",गधे के मालिकों ने नारंगी रंग की स्पोर्ट्स कार के गधे को काटने के बाद जुर्माना लगाया 
"A consumer court ordered snacks and biscuits manufacturer Parle and a retailer to pay a consumer Ã¢ÂÂ¹35,000 as compensation for selling a worm-infested packet of biscuits. The complainant said he purchased a packet of Parle-G biscuits worth Ã¢ÂÂ¹25 and found worms inside the packet. Consumer forum observed that date of packaging was January 2015 but the expiry date wasn't visible.","पारले ने बिस्किट के पैकेट में कीड़े होने पर ¢ ordered35,000 का भुगतान करने का आदेश दिया "
"An investigation by The Guardian has revealed that largest supplier of chicken to UK supermarkets, 2 Sisters Food Group, has been tampering with food safety records. The investigation found that birds with different slaughter dates were mixed on the production line, and source codes, date of slaughter on crates of chicken were changed to artificially extend the meat's shelf life.",सबसे बड़े यूके चिकन आपूर्तिकर्ता ने खाद्य सुरक्षा तिथियों के साथ छेड़छाड़ की 
"Lynda Carter, who first portrayed Wonder Woman in the 1970s TV series, slammed 'Avatar' director James Cameron for calling the superhero character an ""objectified icon"" and saying Gal Gadot's film is ""a step backwards"". Carter wrote, ""You poor soul...you don't understand the character...Like all women- we're more than the sum of our parts."" She added Gadot's film was ""spot on"".",फर्स्ट वंडर वुमन अभिनेत्री ने कैमरन को सेक्सिस्ट टिप्पणी के लिए थप्पड़ मारा 
"The first poster of comedian Kapil Sharma's upcoming film 'Firangi' has been released. Directed by Rajiev Dhingra, the film also stars 'Drishyam' actress Ishita Dutta and Indian-American model Monica Gill. Earlier, there were reports that Kapil had left his ""detoxification"" treatment at an Ayurveda centre to start promoting his film. ",कॉमेडियन कपिल शर्मा की 'फिरंगी' का पहला पोस्टर जारी 
"Actor Saif Ali Khan, while talking about his daughter Sara Ali Khan's Bollywood debut, said, ""What worries me is...how she will deal with failure...will she get upset and cry about them?"" He added that he is concerned for his daughter, like any other father. Saif further said he is happy that Sara is doing something she is passionate about. ",चिंता है कि वह असफलता से कैसे निपटेगी: सैफ का सारा पर डेब्यू 
"Former Finance Minister Yashwant Sinha on Thursday said that Arun Jaitley would not be in the position he is currently in, had Sinha himself been a job applicant. This comes after Arun Jaitley apparently described Sinha as a ""job applicant at 80"", after the former Finance Minister blamed Jaitley for the ""mess"" in the economy.",अगर मैं नौकरी आवेदक होता तो जेटली वहाँ नहीं होते: यशवंत 
"Amdeli village in Maharashtra, which has a population of 200 people, has been provided with electricity and bus service after 70 years of Independence. District guardian minister Raje Ambrishrao Atram made a provision of Ã¢ÂÂ¹45 lakh fund in the District Planning Council to get these facilities. A bridge was also constructed in the village to facilitate the bus service.","आजादी के 70 साल बाद भी गांव को मिलती है बिजली, बस "
"The Pakistan Cricket Board has handed Umar Akmal a three-match ban and Pakistani Rs 1 million fine, after being involved in a spat with coach Mickey Arthur. Akmal, who was dropped from PCB's central contracts over fitness issues, had called a press conference alleging Arthur abused him. Akmal's NOC to participate in overseas T20 leagues has also been revoked.",पाकिस्तान के अकमल ने कोच के साथ छेड़खानी के बाद 3 मैचों का प्रतिबंध लगाया 
"Uttar Pradesh CM Yogi Adityanath on Friday questioned the ""hue and cry"" now if deaths due to encephalitis have been occurring for the past 40 years. The deaths of children in Gorakhpur's BRD hospital in August weren't due to lack of oxygen, he added. Yogi also asserted that the government is taking steps to fight encephalitis in the state.","40 साल से इंसेफेलाइटिस से मर रहे बच्चे, अब क्यों रोते हैं: सीएम योगी "
"A woman with a Hindu name who was wearing a burqa while travelling with a Jeddah-based Muslim man caused an alarm at Delhi airport recently, an official said. ""She told us that the man is her fiancÃÂ©... but she could not give satisfactory reasons on why she was wearing a burqa,"" the official added. They were later allowed to travel. ",बुर्का पहने हिंदू महिला ने दिल्ली एयरपोर्ट पर अलार्म का कारण 
"English Premier League side Manchester City's striker Sergio AgÃÂ¼ero has reportedly fractured his ribs, after the taxi he was travelling in crashed into a pole in Amsterdam. The Argentine forward was reportedly attending a concert in Netherlands. AgÃÂ¼ero has scored six goals for City in the Premier League this season and is the league's joint top-scorer so far.",मैनचेस्टर सिटी के स्ट्राइकर सर्जियो एगोएरो कार दुर्घटना में शामिल थे 
"A woman who was forcibly dragged off a Southwest Airlines flight after claiming she had a life-threatening pet allergy is facing multiple charges, including resisting arrest and disorderly conduct. Southwest Airlines said the 46-year-old woman had raised her concerns because two dogs were on the flight, but had failed to furnish the required medical certificate and refused to deboard. ",कई आरोपों का सामना कर रही अमेरिकी उड़ान में महिला को जबरन घसीटा गया 
"The Shri Dharmic Leela Committee, which was established in 1924 and is the oldest Ramlila celebration in Delhi, has turned 94. Performed at Madhavdas Park, it has been attended by Prime Ministers including Narendra Modi and Jawaharlal Nehru, and Presidents including Pranab Mukherjee. President Ram Nath Kovind and Vice President Venkaiah Naidu are attending the celebrations this year.","दिल्ली का सबसे पुराना रामलीला उत्सव 94, प्रीज़ में भाग लेने के लिए निकला "
The White House has reportedly launched an internal probe into the use of private email for official business by senior aides to President Donald Trump including his son-in-law Jared Kushner and daughter Ivanka Trump. The White House legal staff is reviewing the accounts to see if any of the messages sent relate to Russia's interference in the US presidential elections.,ट्रम्प सहयोगियों द्वारा निजी ईमेल के उपयोग की जांच: रिपोर्ट 
"The Crime Branch of Delhi Police on Thursday busted an international illegal drug smuggling syndicate and arrested its key member, Satender Kumar Yadav. The cops recovered one kilogram of banned drug Ketamine worth Ã¢ÂÂ¹25 lakh from Yadav's possession, which was filled in branded toothpaste tubes. The racket was spread across Delhi, Bihar and several European countries, as per police officials.",दिल्ली पुलिस ने अंतरराष्ट्रीय ड्रग सिंडिकेट का किया भंडाफोड़ 
"The Delhi Police has registered 1,562 FIRs related to rape this year so far, as per data. The data further revealed that crimes against women in Delhi had went up even after the 2012 Nirbhaya rape case. Over 2,100 FIRs for rape were registered in 2016 which is almost three times the number of FIRs in 2012.","दिल्ली में इस साल दर्ज हुई 1,562 बलात्कार संबंधी एफआईआर: रिपोर्ट "
Space exploration startup SpaceX Founder Elon Musk on Friday unveiled a detailed plan to build a human colony on Mars and said the startup plans to land two cargo ships on the planet by 2022. The startup will confirm sources of water and potential hazards by that time. SpaceX is aiming to take two crewed flights to Mars by 2024.,"मस्क ने मंगल शहर की योजना का खुलासा किया, जिसका उद्देश्य 2024 तक 2 उड़ानों को उतारना है "
"Chinese scientists have trialled a 'base editing' procedure dubbed ""chemical surgery"" to mend harmful mutations in human embryos for the first time. The procedure changed a single letter in a faulty gene that gives rise to thalassemia, a blood disorder. Earlier, the same team failed to correct the gene in the first-ever human gene-editing instance using CRISPR-Cas9, triggering ethical debates.",मानव भ्रूण को संपादित करने के लिए पहली बार 'रासायनिक सर्जरी' का इस्तेमाल किया गया 
"India have slipped to number two position in the ICC ODI team rankings, four days after having reclaimed the number one position. The slip comes after Australia ended India's joint-longest ODI winning streak of nine matches after winning the Bengaluru ODI on Thursday. India will reclaim the number one rank if they win the final ODI on October 1. ",ICC ODI टीम रैंकिंग में भारत दूसरे नंबर पर 
"English TV presenter Piers Morgan has claimed cricketer Ben Stokes was fighting for gay men in a brawl outside a Bristol nightclub on Sunday. In a series of tweets, Morgan has revealed that Stokes told his friends he was ""incensed by the homophobic taunts"", and was defending himself after a bottle was raised. Stokes has been suspended by the ECB.",बेन स्टोक्स समलैंगिक लोगों के लिए लड़ रहे थे: पियर्स मॉर्गन 
"The DGCA has said if a flight doesn't initiate takeoff within five minutes of air traffic control clearance, it will be moved to the end of the queue and allowed to depart only when a slot is available. It said airlines with poor track records will lose their ""historicity,"" meaning they will have lower chances of getting sought-after time slots.",विमानों ने बताया कि निकासी के 5 मिनट के भीतर टेकऑफ़ करें या अंतिम पर जाएं 
"MIT researchers have developed shape-shifting robots that can be controlled via magnets to make it walk, roll, sail, and glide. The device carries out these actions by wearing ""origami"" exoskeletons, made from sheets of plastic that fold into specific shapes when heated. After finishing the task, it can shed its ""skin"" by immersing itself in water, which dissolves the exoskeleton.","'ट्रांसफार्मर' रोबोट कंकाल को चलने, रोल करने, पाल करने के लिए स्थानांतरित करता है "
"Canadian technology company BlackBerry's shares have surged around 14% after it posted a record software and services revenue for the quarter ended August on Thursday. The revenue rose 26% to $196 million and record gross margins of 76% up from 67% last quarter. Last year, Blackberry decided to stop making smartphones and shift its focus to software. ",ब्लैकबेरी ने रिकॉर्ड सॉफ्टवेयर राजस्व के बाद 14% की वृद्धि दर्ज की 
"Elon Musk has shared pictures of his space exploration startup SpaceX's Moon Base and Mars City. The picture captioned ""Moon Base Alpha"" features computer rendered image of the SpaceX's proposed Moon base for Mars colonisation project. Another picture reveals how future Martian city could look like. This week, Musk also shared simulation of how SpaceX's Interplanetary Spaceship would work.","एलोन मस्क ने स्पेसएक्स मून बेस, मार्स सिटी की तस्वीरें साझा की हैं "
"American investor Jim Chanos has said that electric carmaker Tesla is ""structurally unprofitable"", adding, ""Three years ago, this company was supposed to be making money now."" Chanos further said, ""Now it's (Tesla) supposed to be making money by 2020. And I'm guessing by 2019, we'll hear about 2025."" He said that Tesla is now competing against well-financed, profitable companies.",टेस्ला 'संरचनात्मक रूप से लाभहीन' है: निवेशक चैनल 
"The story of a policewoman breastfeeding the 4-month-old baby of a suspect has gone viral in China. The baby had started crying while the mother was attending a trial, following which the latter permitted policewoman Hao Lina to nurse her child. Hao said, ""I am a new mother, I could feel how anxious the childÃ¢ÂÂs mother would have been.""",ट्रायल में रहते हुए पुलिसकर्मी संदिग्ध बच्चे के स्तनपान करता है 
"An Australian school has raised A$281,000 (Ã¢ÂÂ¹1.4 crore), over 300 times its goal of A$900 (Ã¢ÂÂ¹46,000), for a charity promoting education for African girls after Senator Cory Bernardi inadvertently advertised it. Bernardi had accused the ""Do It In A Dress"" fundraiser of ""gender morphing,"" following which it made headlines. Boys and girls were allowed to wear dresses for the fundraiser. ","Im ing46k पर निशाना साधते हुए, स्कूल ने सीनेटर की आलोचना के बाद ¢ at1cr उठाया "
"John Davison Rockefeller, industrialist, philanthropist, and founder of Standard Oil Company, became the world's first billionaire on this day in 1916. He founded Standard Oil in 1870, and bought up most of the oil refineries in the US, eventually controlling about 90% of the US oil production. Rockefeller's fortune at death was said to be worth $1.4 billion.",जॉन रॉकफेलर इस दिन दुनिया के पहले अरबपति बन गए 
"SBI has said in a research report that banks may lose Ã¢ÂÂ¹3,800 crore annually due to investment in card-swipe machines, as costs outstrip revenues. After demonetisation, the number of point-of-sale (PoS) terminals increased from 13.8 lakh in March 2016 to 28.4 lakh as of July 2017. On an average, banks are installing 5,000 PoS per day.","कार्ड पेमेंट पुश से बैंकों को ¢ push3,800 करोड़ का नुकसान हो सकता है: SBI "
"The median tenure of CEOs who quit or were asked to go in three years to 2016-17 was 4.1 years, according to a Mint analysis of 30 BSE companies. CEOs in healthcare and pharmaceutical companies stayed the longest, with a median tenure of 9.93 years, whereas CEOs of automobile companies lasted the shortest, with a median tenure of 3.37 years.",बीएसई 30 कंपनियों के सीईओ कितने समय तक कार्यालय में रहेंगे? 
"YouTube personality-comedian Bhuvan Bam has denied reports that he is a participant of the reality TV show Bigg Boss 11. ""Papa ko laga bacche ne surprise diya hai. I told him that there's no such plan,"" said Bhuvan. He added money was never the bait and even though the makers pursued him, he never wanted to do the show.",YouTuber भुवन बम बिग बॉस 11 में प्रतिभागी होने से इनकार करते हैं 
"BHU's Chief Proctor Royana Singh said there will be no restrictions on dress and alcohol for female students at the university. ""If you still can't wear what you feel comfortable in, then it is a shame in this era,"" Singh added. She also said girls can move anywhere at anytime and for that, the university will sensitise guards and wardens.","बीएचयू की लड़कियों के लिए कोई ड्रेस, शराब बंदी नहीं: चीफ प्रॉक्टर "
"Banaras Hindu University (BHU) Vice-Chancellor Girish Chandra Tripathi has warned girl students at the campus against talking about sexual harassment openly. In trying to talk about sexual harassment, the girl students ""have put their modesty in the market"", Tripathi reportedly said. This comes after protests against alleged harassment of a girl student on BHU campus turned violent on Saturday.",BHU V-C यौन उत्पीड़न के बारे में बात करने के खिलाफ लड़कियों को चेतावनी देता है 
"A CRPF trooper allegedly committed suicide by shooting himself with his service rifle in Jammu and Kashmir. ""The reasons for the trooper's suicide are being ascertained. A case has been registered in the incident,"" police said. This comes a day after a CRPF jawan committed suicide by hanging himself from a ceiling fan and blamed his wife in a note.",सीआरपीएफ के जवान जम्मू कश्मीर में सर्विस राइफल से खुद को गोली मार लेते हैं 
Delhi Education Minister Manish Sisodia said that they have raided a Municipal Corporation of Delhi school in Delhi's Kalyanpuri on Thursday night which used to be rented after school hours. Two people were arrested by the police during the raid. The school guard had reportedly rented a classroom to two people who were living there for the past three months.,"दिल्ली सरकारी स्कूल रात में किराए पर, दो गिरफ्तार "
"Family of Indian Navy officer Sub Lieutenant Atul Kumar Pawar, who was declared clinically dead, donated his organs and saved four lives. Pawar was declared brain-dead by the doctors after being critically injured in a road accident on September 24. ""The late officer's heart, liver & kidneys have been harvested for organ transplant,"" spokesperson of the Indian Navy said.","नेवी ऑफिसर के अंगों को मौत के बाद दान कर दिया, 4 लोगों की जान बचाई "
"BJP leader and former Finance Minister Yashwant Sinha has hit out at the Centre again, questioning their inaction against those involved in Panama Papers case. He said that the government refused to acknowledge the downfall of the country's economy and kept ""singing praises of themselves, patting their backs"". Sinha previously accused the government of implementing poorly planned economic reforms.","पनामा पेपर्स पर कोई कार्रवाई क्यों नहीं, यशवंत सिन्हा पूछते हैं "
"There has been a 31% increase in the deaths due to terror-related incidents in Jammu and Kashmir post the surgical strike in PoK by the Indian Army, IndiaSpend data analysis revealed. The data shows an increase from 246 deaths in 2015-16 to 323 in 2016-2017. Notably, the number of civilian deaths rose from 10 to 52 during the period.",जम्मू-कश्मीर में सर्जिकल स्ट्राइक से आतंक से हुई मौतें: डाटा 
